# Application Error Log
# Generated: 2026-02-04T23:13:26.802547Z
# Format: TIMESTAMP	ERROR_CODE	FILE	SEVERITY	MESSAGE
------------------------------------------------------------------------------------------------------------------------
2026-02-03T14:34:22.802547Z	CC-4005	app/tests/test_auth.py	Error	Stack overflow in recursive function
2026-01-29T06:34:15.802547Z	CC-4003	app/tests/test_api.py	Warning	Corrupted data in storage backend
2026-02-04T06:43:51.802547Z	CC-1004	app/src/utils.py	Error	Integer overflow detected
2026-02-01T16:58:41.802547Z	CC-1003	app/src/utils.py	Warning	Stack overflow in recursive function
2026-01-29T19:50:03.803107Z	CC-3002	app/services/queue.py	Event	Configuration parameter missing: max_retries
2026-02-01T10:54:14.803107Z	CC-2001	scripts/deploy.py	Warning	Network socket error: connection refused
2026-01-29T19:28:18.803107Z	CC-2005	app/tests/test_auth.py	Warning	Permission denied: insufficient privileges
2026-02-03T20:58:51.803107Z	CC-5004	app/src/utils.py	Event	Integer overflow detected
2026-01-29T11:59:04.803107Z	CC-5002	app/models/order.py	Warning	Invalid JSON payload in request body
2026-01-29T21:36:10.803107Z	CC-5005	app/src/handlers.py	Error	Resource exhausted: max connections reached
