# Application Error Log
# Generated: 2026-02-04T23:13:26.715595Z
# Format: TIMESTAMP	ERROR_CODE	FILE	SEVERITY	MESSAGE
------------------------------------------------------------------------------------------------------------------------
2026-01-30T15:18:38.715595Z	CC-5001	app/src/main.py	Event	Permission denied: insufficient privileges
2026-01-29T17:18:44.715595Z	CC-2004	app/services/cache.py	Event	API rate limit exceeded: 432 requests/min
2026-02-03T15:54:48.715595Z	CC-4004	app/src/handlers.py	Error	Cache miss for key: cache_1840
2026-01-29T10:07:05.715595Z	CC-5005	scripts/deploy.py	Event	Circular import detected in module
2026-02-02T22:04:25.715595Z	CC-4005	scripts/deploy.py	Event	API rate limit exceeded: 360 requests/min
2026-02-02T23:50:58.715595Z	CC-5002	app/services/queue.py	Event	Regex compilation error: invalid pattern
2026-01-30T17:51:46.715595Z	CC-4001	app/models/user.py	Warning	Permission denied: insufficient privileges
2026-02-04T17:31:39.715595Z	CC-5001	app/api/endpoints.py	Event	Data validation failed: invalid format
2026-01-30T05:46:44.715595Z	CC-3004	app/models/order.py	Event	Data validation failed: invalid format
2026-01-30T02:19:56.715595Z	CC-4004	app/api/endpoints.py	Error	Invalid JSON payload in request body
2026-02-03T18:47:54.715595Z	CC-4003	app/tests/test_api.py	Warning	Failed to authenticate user credentials
2026-01-31T12:11:20.715595Z	CC-2001	app/src/database.py	Error	Invalid JSON payload in request body
2026-02-01T19:37:43.715595Z	CC-2004	app/src/auth.py	Warning	Cache miss for key: cache_5892
2026-02-01T13:10:32.715595Z	CC-3001	app/src/utils.py	Error	Memory allocation failed: insufficient heap space
2026-02-04T13:53:45.715595Z	CC-1005	app/src/config.py	Warning	Unhandled exception in worker thread
