# Application Error Log
# Generated: 2026-02-04T23:13:26.849088Z
# Format: TIMESTAMP	ERROR_CODE	FILE	SEVERITY	MESSAGE
------------------------------------------------------------------------------------------------------------------------
2026-02-03T02:01:13.849088Z	CC-1005	app/src/main.py	Warning	Index out of bounds exception
2026-02-01T05:35:35.849088Z	CC-5005	app/models/order.py	Warning	Network socket error: connection refused
2026-02-02T20:48:36.849088Z	CC-2002	app/models/user.py	Event	API rate limit exceeded: 375 requests/min
2026-02-02T15:50:36.849088Z	CC-3003	app/src/handlers.py	Warning	Corrupted data in storage backend
2026-02-01T04:32:41.849088Z	CC-2002	scripts/migrate.py	Error	Cache miss for key: cache_5124
2026-02-04T17:32:45.849088Z	CC-5002	app/models/user.py	Event	Null pointer exception: object is None
2026-02-01T06:31:26.849088Z	CC-5005	app/src/utils.py	Error	Permission denied: insufficient privileges
2026-02-02T18:34:55.849088Z	CC-3001	app/src/utils.py	Error	Memory allocation failed: insufficient heap space
2026-02-01T11:22:08.849088Z	CC-2002	app/models/user.py	Error	Cache miss for key: cache_9799
2026-02-03T04:41:29.849088Z	CC-3001	app/api/endpoints.py	Error	Configuration parameter missing: db_host
2026-01-29T05:02:12.849088Z	CC-1001	app/models/product.py	Warning	Database connection timeout after 30 seconds
2026-01-31T19:28:41.849088Z	CC-2001	app/src/handlers.py	Warning	Integer overflow detected
2026-01-30T13:18:12.849088Z	CC-1005	app/src/database.py	Event	Type casting error: incompatible types
2026-02-04T01:06:58.849088Z	CC-5004	app/tests/test_auth.py	Warning	Permission denied: insufficient privileges
2026-01-31T13:59:12.849088Z	CC-2004	app/api/endpoints.py	Event	Memory allocation failed: insufficient heap space
