# Application Error Log
# Generated: 2026-02-04T23:13:26.670907Z
# Format: TIMESTAMP	ERROR_CODE	FILE	SEVERITY	MESSAGE
------------------------------------------------------------------------------------------------------------------------
2026-01-31T06:13:33.670907Z	CC-4003	app/tests/test_api.py	Warning	Stack overflow in recursive function
2026-02-03T11:22:27.670907Z	CC-4002	scripts/migrate.py	Error	Transaction rollback due to deadlock
2026-01-31T09:57:34.670907Z	CC-5005	app/models/product.py	Error	SSL certificate validation failed
2026-01-30T10:35:21.670907Z	CC-4001	app/src/main.py	Event	SSL certificate validation failed
2026-02-04T07:12:21.670907Z	CC-1005	app/api/middleware.py	Warning	Configuration parameter missing: api_key
2026-01-29T16:50:06.670907Z	CC-4002	app/services/cache.py	Event	Stack overflow in recursive function
2026-01-29T07:03:46.670907Z	CC-3003	app/services/cache.py	Event	Type casting error: incompatible types
2026-02-01T06:18:10.670907Z	CC-1002	app/src/auth.py	Warning	Cache miss for key: cache_6126
2026-02-02T15:34:13.670907Z	CC-2005	app/tests/test_auth.py	Event	Failed to authenticate user credentials
2026-01-30T17:57:11.670907Z	CC-1004	app/models/order.py	Warning	Cache miss for key: cache_9726
2026-01-29T08:10:11.670907Z	CC-4005	app/models/user.py	Warning	Unhandled exception in worker thread
2026-01-31T23:27:25.670907Z	CC-5004	app/src/main.py	Event	Stack overflow in recursive function
2026-02-02T04:35:56.670907Z	CC-4004	app/src/main.py	Event	Unhandled exception in worker thread
2026-02-01T00:02:42.670907Z	CC-4002	app/src/config.py	Error	Type casting error: incompatible types
